datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_mm,niederschlag_nebelwasser_ml
2024-01-02T06:40:00Z,02.01.24,06:40:00,OYA_1128 01-2024.xlsx,12,97.4,0.631,236,0.26,71.1,96.6,NA,0
2024-01-02T06:50:00Z,02.01.24,06:50:00,OYA_1128 01-2024.xlsx,11.8,97.1,0.477,260,0.147,42.7,98.5,NA,0
2024-01-02T07:00:00Z,02.01.24,07:00:00,OYA_1128 01-2024.xlsx,11.7,97.3,0.865,210,0.309,10.3,99.3,NA,0
2024-01-02T07:10:00Z,02.01.24,07:10:00,OYA_1128 01-2024.xlsx,11.6,97.6,0.636,207,0.161,15.3,0,NA,2
2024-01-02T07:20:00Z,02.01.24,07:20:00,OYA_1128 01-2024.xlsx,11.6,97.6,0.588,207,0.209,37.3,0,NA,0
2024-01-02T07:30:00Z,02.01.24,07:30:00,OYA_1128 01-2024.xlsx,11.6,97.5,0.697,143,0.166,10.9,0,NA,2
2024-01-02T07:40:00Z,02.01.24,07:40:00,OYA_1128 01-2024.xlsx,11.5,97.5,0.666,96.4,0.174,17.9,0,NA,4
2024-01-02T07:50:00Z,02.01.24,07:50:00,OYA_1128 01-2024.xlsx,11.5,97.8,0.646,94.3,0.157,21.6,0,NA,6
2024-01-02T08:00:00Z,02.01.24,08:00:00,OYA_1128 01-2024.xlsx,11.5,97.5,0.797,24.7,0.509,25.6,0,NA,12
2024-01-02T08:10:00Z,02.01.24,08:10:00,OYA_1128 01-2024.xlsx,10.9,97,1.78,11.4,0.207,5.27,0,NA,16
2024-01-02T08:20:00Z,02.01.24,08:20:00,OYA_1128 01-2024.xlsx,10.7,98.4,0.979,25.5,0.22,49.7,0,NA,4
2024-01-02T08:30:00Z,02.01.24,08:30:00,OYA_1128 01-2024.xlsx,10.9,98.3,0.918,57.2,0.461,56.8,0,NA,2
2024-01-02T08:40:00Z,02.01.24,08:40:00,OYA_1128 01-2024.xlsx,11.2,98.4,0.892,13.9,0.223,9.5,0,NA,2
2024-01-02T08:50:00Z,02.01.24,08:50:00,OYA_1128 01-2024.xlsx,11,97.6,0.53,342,0.146,55.9,0,NA,2
2024-01-02T09:00:00Z,02.01.24,09:00:00,OYA_1128 01-2024.xlsx,10.6,97.9,0.491,329,0.181,40.9,0,NA,0
2024-01-02T09:10:00Z,02.01.24,09:10:00,OYA_1128 01-2024.xlsx,10.6,98.6,0.586,78.1,0.283,22,0,NA,2
2024-01-02T09:20:00Z,02.01.24,09:20:00,OYA_1128 01-2024.xlsx,10.9,98.6,0.992,98.4,0.122,7.8,0,NA,0
2024-01-02T09:30:00Z,02.01.24,09:30:00,OYA_1128 01-2024.xlsx,11.1,98.5,0.652,107,0.172,10.6,0,NA,2
2024-01-02T09:40:00Z,02.01.24,09:40:00,OYA_1128 01-2024.xlsx,11.2,98.5,0.902,90.6,0.203,19.1,0,NA,16
2024-01-02T09:50:00Z,02.01.24,09:50:00,OYA_1128 01-2024.xlsx,11.4,98.6,1.05,39.2,0.186,23.3,0,NA,32
2024-01-02T10:00:00Z,02.01.24,10:00:00,OYA_1128 01-2024.xlsx,11.3,98.5,1.33,24.2,0.332,13.3,0,NA,24
2024-01-02T10:10:00Z,02.01.24,10:10:00,OYA_1128 01-2024.xlsx,11.4,98.9,1.41,4.77,0.328,13.1,0,NA,18
2024-01-02T10:20:00Z,02.01.24,10:20:00,OYA_1128 01-2024.xlsx,11.7,99,0.679,353,0.305,54,0,NA,14
2024-01-02T10:30:00Z,02.01.24,10:30:00,OYA_1128 01-2024.xlsx,11.9,98.9,0.913,20.4,0.31,21.3,0,NA,6
2024-01-02T10:40:00Z,02.01.24,10:40:00,OYA_1128 01-2024.xlsx,12,98.7,0.776,351,0.419,23.4,0,NA,4
2024-01-02T10:50:00Z,02.01.24,10:50:00,OYA_1128 01-2024.xlsx,12,98.6,1.24,14.8,0.482,20.9,0,NA,4
2024-01-02T11:00:00Z,02.01.24,11:00:00,OYA_1128 01-2024.xlsx,12,98.6,1.28,29.8,0.486,15.8,0,NA,2
2024-01-02T11:10:00Z,02.01.24,11:10:00,OYA_1128 01-2024.xlsx,12,98.7,0.632,88.9,0.175,17.9,0,NA,6
2024-01-02T11:20:00Z,02.01.24,11:20:00,OYA_1128 01-2024.xlsx,12.1,98.8,0.644,78.7,0.161,15.9,0,NA,4
2024-01-02T11:30:00Z,02.01.24,11:30:00,OYA_1128 01-2024.xlsx,12.3,98.9,0.758,342,0.335,60.8,0,NA,2
2024-01-02T11:40:00Z,02.01.24,11:40:00,OYA_1128 01-2024.xlsx,12.5,98.6,0.422,97.5,0.127,38.4,0,NA,2
2024-01-02T11:50:00Z,02.01.24,11:50:00,OYA_1128 01-2024.xlsx,12.7,98.4,0.849,264,0.431,51.7,0,NA,2
2024-01-02T12:00:00Z,02.01.24,12:00:00,OYA_1128 01-2024.xlsx,12.8,98.3,2.15,294,0.648,15.5,0,NA,0
2024-01-02T12:10:00Z,02.01.24,12:10:00,OYA_1128 01-2024.xlsx,12.8,98.4,1.76,306,0.99,19,0,NA,2
2024-01-02T12:20:00Z,02.01.24,12:20:00,OYA_1128 01-2024.xlsx,13.2,97.8,2.09,9.54,0.917,60.1,0,NA,0
2024-01-02T12:30:00Z,02.01.24,12:30:00,OYA_1128 01-2024.xlsx,13,97.2,2.48,59.3,0.831,17.5,95,NA,0
2024-01-02T12:40:00Z,02.01.24,12:40:00,OYA_1128 01-2024.xlsx,13.1,98,1.4,19.4,0.807,24.5,78.6,NA,0
2024-01-02T12:50:00Z,02.01.24,12:50:00,OYA_1128 01-2024.xlsx,13.5,97.1,1.8,10.5,0.815,26.8,51,NA,0
2024-01-02T13:00:00Z,02.01.24,13:00:00,OYA_1128 01-2024.xlsx,14.1,97.3,0.997,27.2,0.513,41.8,23.6,NA,0
2024-01-02T13:10:00Z,02.01.24,13:10:00,OYA_1128 01-2024.xlsx,15.3,95.6,0.883,50.5,0.571,73.9,6.55,NA,0
2024-01-02T13:20:00Z,02.01.24,13:20:00,OYA_1128 01-2024.xlsx,15.7,93,2.03,61.1,0.478,25.6,1.48,NA,0
2024-01-02T13:30:00Z,02.01.24,13:30:00,OYA_1128 01-2024.xlsx,16.2,91.9,1.94,41.2,0.784,45.2,0.551,NA,0
2024-01-02T13:40:00Z,02.01.24,13:40:00,OYA_1128 01-2024.xlsx,17.3,88.5,0.948,272,0.42,93,0.18,NA,0
2024-01-02T13:50:00Z,02.01.24,13:50:00,OYA_1128 01-2024.xlsx,18.2,84.5,1.63,278,1.07,90.9,0,NA,0
2024-01-02T14:00:00Z,02.01.24,14:00:00,OYA_1128 01-2024.xlsx,17.7,81.9,2.94,229,0.777,18.3,0,NA,0
2024-01-02T14:10:00Z,02.01.24,14:10:00,OYA_1128 01-2024.xlsx,17.2,81,3.47,219,1.07,19.6,0,NA,0
2024-01-02T14:20:00Z,02.01.24,14:20:00,OYA_1128 01-2024.xlsx,16.9,79.9,3.26,238,0.976,23.5,0,NA,0
2024-01-02T14:30:00Z,02.01.24,14:30:00,OYA_1128 01-2024.xlsx,17,77.2,3.31,224,1.08,21.1,0,NA,0
2024-01-02T14:40:00Z,02.01.24,14:40:00,OYA_1128 01-2024.xlsx,17.1,74.3,3.26,242,0.898,22.4,0.001,NA,0
2024-01-02T14:50:00Z,02.01.24,14:50:00,OYA_1128 01-2024.xlsx,17.1,74.8,2.3,248,0.816,32.2,0.016,NA,0
2024-01-02T15:00:00Z,02.01.24,15:00:00,OYA_1128 01-2024.xlsx,17.9,71.3,2.63,249,1.03,31.1,0,NA,0
2024-01-02T15:10:00Z,02.01.24,15:10:00,OYA_1128 01-2024.xlsx,17.9,70.4,3.13,261,0.813,25.8,0,NA,0
2024-01-02T15:20:00Z,02.01.24,15:20:00,OYA_1128 01-2024.xlsx,17.8,70.9,3.24,247,0.943,24.8,0.015,NA,0
2024-01-02T15:30:00Z,02.01.24,15:30:00,OYA_1128 01-2024.xlsx,17.9,69.8,4.34,248,0.895,16.5,0.068,NA,0
2024-01-02T15:40:00Z,02.01.24,15:40:00,OYA_1128 01-2024.xlsx,17.7,70.8,3.78,271,0.802,22.5,0.164,NA,0
2024-01-02T15:50:00Z,02.01.24,15:50:00,OYA_1128 01-2024.xlsx,17.8,70,3.61,277,0.85,21,0.211,NA,0
2024-01-02T16:00:00Z,02.01.24,16:00:00,OYA_1128 01-2024.xlsx,17.5,71.1,4.77,256,1.2,13.6,0.273,NA,0
2024-01-02T16:10:00Z,02.01.24,16:10:00,OYA_1128 01-2024.xlsx,17.3,72,3.81,280,1.16,21.4,0.349,NA,0
2024-01-02T16:20:00Z,02.01.24,16:20:00,OYA_1128 01-2024.xlsx,17.7,70.3,3.85,269,0.814,20.7,0.364,NA,0
2024-01-02T16:30:00Z,02.01.24,16:30:00,OYA_1128 01-2024.xlsx,17.5,70.7,4.16,280,1.12,20.1,0.37,NA,0
2024-01-02T16:40:00Z,02.01.24,16:40:00,OYA_1128 01-2024.xlsx,17.4,71.5,3.56,263,1.2,18.1,0.411,NA,0
2024-01-02T16:50:00Z,02.01.24,16:50:00,OYA_1128 01-2024.xlsx,17.5,71,4.01,269,1.05,20.9,0.42,NA,0
2024-01-02T17:00:00Z,02.01.24,17:00:00,OYA_1128 01-2024.xlsx,17.8,70.3,3.61,274,1.02,25.3,0.415,NA,0
2024-01-02T17:10:00Z,02.01.24,17:10:00,OYA_1128 01-2024.xlsx,17.8,69.5,4.13,296,1,13.9,0.4,NA,0
2024-01-02T17:20:00Z,02.01.24,17:20:00,OYA_1128 01-2024.xlsx,17.7,70,3.94,275,0.844,18.4,0.4,NA,0
2024-01-02T17:30:00Z,02.01.24,17:30:00,OYA_1128 01-2024.xlsx,17.7,69.6,3.81,278,1.01,18.7,0.4,NA,0
2024-01-02T17:40:00Z,02.01.24,17:40:00,OYA_1128 01-2024.xlsx,17.6,70.7,4.08,274,0.807,19.6,0.4,NA,0
2024-01-02T17:50:00Z,02.01.24,17:50:00,OYA_1128 01-2024.xlsx,17.5,70.8,3.85,275,1.07,17.7,0.4,NA,0
2024-01-02T18:00:00Z,02.01.24,18:00:00,OYA_1128 01-2024.xlsx,17.8,69.6,4.31,249,0.988,25.3,0.379,NA,0
2024-01-02T18:10:00Z,02.01.24,18:10:00,OYA_1128 01-2024.xlsx,17.8,69.3,4.3,256,1.01,20.6,0.36,NA,0
2024-01-02T18:20:00Z,02.01.24,18:20:00,OYA_1128 01-2024.xlsx,17.7,70.1,4.46,259,1.13,18.2,0.37,NA,0
2024-01-02T18:30:00Z,02.01.24,18:30:00,OYA_1128 01-2024.xlsx,17.3,71.7,4.04,269,0.878,17.3,0.402,NA,0
2024-01-02T18:40:00Z,02.01.24,18:40:00,OYA_1128 01-2024.xlsx,17.7,70.1,3.85,260,1.08,24.6,0.395,NA,0
2024-01-02T18:50:00Z,02.01.24,18:50:00,OYA_1128 01-2024.xlsx,18.1,68.1,4.02,249,1.08,21.6,0.347,NA,0
2024-01-02T19:00:00Z,02.01.24,19:00:00,OYA_1128 01-2024.xlsx,18,68.3,4.32,272,1.1,16.9,0.32,NA,0
2024-01-02T19:10:00Z,02.01.24,19:10:00,OYA_1128 01-2024.xlsx,17.7,69.5,4.9,262,0.908,23.8,0.347,NA,0
2024-01-02T19:20:00Z,02.01.24,19:20:00,OYA_1128 01-2024.xlsx,17.7,69.6,4.47,275,0.926,19.9,0.38,NA,0
2024-01-02T19:30:00Z,02.01.24,19:30:00,OYA_1128 01-2024.xlsx,17.8,69.2,4.79,267,1.02,18.9,0.392,NA,0
2024-01-02T19:40:00Z,02.01.24,19:40:00,OYA_1128 01-2024.xlsx,17.1,71.9,3.74,274,1.01,20,0.418,NA,0
2024-01-02T19:50:00Z,02.01.24,19:50:00,OYA_1128 01-2024.xlsx,16.9,73.2,4.27,291,1.09,16.4,0.422,NA,0
2024-01-02T20:00:00Z,02.01.24,20:00:00,OYA_1128 01-2024.xlsx,16.7,74,4.24,284,0.929,15.6,0.439,NA,0
2024-01-02T20:10:00Z,02.01.24,20:10:00,OYA_1128 01-2024.xlsx,16.5,74.9,4.05,273,0.981,18.9,0.462,NA,0
2024-01-02T20:20:00Z,02.01.24,20:20:00,OYA_1128 01-2024.xlsx,15.8,77.9,3.87,276,0.878,15.7,0.573,NA,0
2024-01-02T20:30:00Z,02.01.24,20:30:00,OYA_1128 01-2024.xlsx,15.7,79,3.82,269,0.81,17.9,0.682,NA,0
2024-01-02T20:40:00Z,02.01.24,20:40:00,OYA_1128 01-2024.xlsx,15.3,80.4,3.26,267,0.789,23.4,0.761,NA,0
2024-01-02T20:50:00Z,02.01.24,20:50:00,OYA_1128 01-2024.xlsx,15.3,81.3,2.93,264,0.982,19,0.818,NA,0
2024-01-02T21:00:00Z,02.01.24,21:00:00,OYA_1128 01-2024.xlsx,15.3,81.5,2.7,267,0.786,19.1,0.848,NA,0
2024-01-02T21:10:00Z,02.01.24,21:10:00,OYA_1128 01-2024.xlsx,15.3,81.4,2.7,272,0.665,27,0.863,NA,0
2024-01-02T21:20:00Z,02.01.24,21:20:00,OYA_1128 01-2024.xlsx,15.3,81.2,2.94,265,0.755,20.3,0.864,NA,0
2024-01-02T21:30:00Z,02.01.24,21:30:00,OYA_1128 01-2024.xlsx,15.5,80.8,2.29,282,0.941,26.5,0.82,NA,0
2024-01-02T21:40:00Z,02.01.24,21:40:00,OYA_1128 01-2024.xlsx,15.8,78.5,2.67,265,0.906,16.6,0.768,NA,0
2024-01-02T21:50:00Z,02.01.24,21:50:00,OYA_1128 01-2024.xlsx,15.8,79.4,2.4,258,0.61,22.7,0.793,NA,0
2024-01-02T22:00:00Z,02.01.24,22:00:00,OYA_1128 01-2024.xlsx,16.3,76.7,2.89,261,0.675,20.3,0.71,NA,0
2024-01-02T22:10:00Z,02.01.24,22:10:00,OYA_1128 01-2024.xlsx,16,77.3,3.06,273,0.691,16.5,0.692,NA,0
2024-01-02T22:20:00Z,02.01.24,22:20:00,OYA_1128 01-2024.xlsx,15.6,78.7,2.95,265,0.53,13.8,0.758,NA,0
2024-01-02T22:30:00Z,02.01.24,22:30:00,OYA_1128 01-2024.xlsx,15.6,78.9,2.94,263,0.731,13.8,0.816,NA,0
2024-01-02T22:40:00Z,02.01.24,22:40:00,OYA_1128 01-2024.xlsx,15.5,79.6,3.15,278,0.656,15.6,0.883,NA,0
2024-01-02T22:50:00Z,02.01.24,22:50:00,OYA_1128 01-2024.xlsx,15,80.9,3.35,275,0.577,13.6,1.06,NA,0
2024-01-02T23:00:00Z,02.01.24,23:00:00,OYA_1128 01-2024.xlsx,14.6,83.2,3.14,268,0.389,16,1.33,NA,0
2024-01-02T23:10:00Z,02.01.24,23:10:00,OYA_1128 01-2024.xlsx,14.3,84.1,2.88,272,0.508,13.8,1.69,NA,0
2024-01-02T23:20:00Z,02.01.24,23:20:00,OYA_1128 01-2024.xlsx,13.9,86.4,2.54,272,0.394,13.2,2.46,NA,0
2024-01-02T23:30:00Z,02.01.24,23:30:00,OYA_1128 01-2024.xlsx,13.6,88,2.51,271,0.418,15.5,3.36,NA,0
2024-01-02T23:40:00Z,02.01.24,23:40:00,OYA_1128 01-2024.xlsx,13.4,89.1,2.22,265,0.435,20.6,4.65,NA,0
2024-01-02T23:50:00Z,02.01.24,23:50:00,OYA_1128 01-2024.xlsx,13.3,89.5,1.92,249,0.352,10.8,6.5,NA,0
2024-01-03T00:00:00Z,03.01.24,00:00:00,OYA_1128 01-2024.xlsx,13.1,90.3,1.32,235,0.305,14.6,9.21,NA,0
2024-01-03T00:10:00Z,03.01.24,00:10:00,OYA_1128 01-2024.xlsx,13,90.9,0.609,236,0.183,23.7,12.6,NA,0
2024-01-03T00:20:00Z,03.01.24,00:20:00,OYA_1128 01-2024.xlsx,13,91.3,0.453,232,0.141,73.2,16.8,NA,0
2024-01-03T00:30:00Z,03.01.24,00:30:00,OYA_1128 01-2024.xlsx,13,91.4,1.07,20.6,0.672,17.1,20.9,NA,0
2024-01-03T00:40:00Z,03.01.24,00:40:00,OYA_1128 01-2024.xlsx,13.1,91,2.84,35,0.61,8.53,25,NA,0
2024-01-03T00:50:00Z,03.01.24,00:50:00,OYA_1128 01-2024.xlsx,13.2,89.9,3.33,28.5,0.619,7.47,27.4,NA,0
2024-01-03T01:00:00Z,03.01.24,01:00:00,OYA_1128 01-2024.xlsx,13.1,90.1,3.01,17.2,0.819,13.4,31.2,NA,0
2024-01-03T01:10:00Z,03.01.24,01:10:00,OYA_1128 01-2024.xlsx,12.9,90.8,3.53,19.2,0.49,9.51,36.7,NA,0
2024-01-03T01:20:00Z,03.01.24,01:20:00,OYA_1128 01-2024.xlsx,12.8,91.5,2.79,18.7,0.422,10.3,42.1,NA,0
2024-01-03T01:30:00Z,03.01.24,01:30:00,OYA_1128 01-2024.xlsx,12.7,91.8,2.87,27.4,0.407,11.9,47.9,NA,0
2024-01-03T01:40:00Z,03.01.24,01:40:00,OYA_1128 01-2024.xlsx,12.6,92.4,3.55,43,0.643,7.81,54.1,NA,0
2024-01-03T01:50:00Z,03.01.24,01:50:00,OYA_1128 01-2024.xlsx,12.5,92.6,3.12,36,0.667,7.13,59.7,NA,0
2024-01-03T02:00:00Z,03.01.24,02:00:00,OYA_1128 01-2024.xlsx,12.5,93,3.26,30.7,0.574,6.86,65,NA,0
2024-01-03T02:10:00Z,03.01.24,02:10:00,OYA_1128 01-2024.xlsx,12.5,93.1,2.23,54,0.603,14.7,69.1,NA,0
2024-01-03T02:20:00Z,03.01.24,02:20:00,OYA_1128 01-2024.xlsx,12.5,92.8,3.14,44.7,0.728,12.6,73.8,NA,0
2024-01-03T02:30:00Z,03.01.24,02:30:00,OYA_1128 01-2024.xlsx,12.4,92.7,4.2,48.7,0.43,8.05,76.7,NA,0
2024-01-03T02:40:00Z,03.01.24,02:40:00,OYA_1128 01-2024.xlsx,12.4,93.1,4.69,58.9,0.565,8.32,81.4,NA,0
2024-01-03T02:50:00Z,03.01.24,02:50:00,OYA_1128 01-2024.xlsx,12.6,92.9,4.33,55.2,0.482,7.34,84.8,NA,0
2024-01-03T03:00:00Z,03.01.24,03:00:00,OYA_1128 01-2024.xlsx,12.6,92.5,4.19,56.5,0.458,7.67,87.6,NA,0
2024-01-03T03:10:00Z,03.01.24,03:10:00,OYA_1128 01-2024.xlsx,12.5,92.3,3.72,59.7,0.439,7.15,89.6,NA,0
2024-01-03T03:20:00Z,03.01.24,03:20:00,OYA_1128 01-2024.xlsx,12.4,92.7,4.38,63.3,0.34,7.31,92.1,NA,0
2024-01-03T03:30:00Z,03.01.24,03:30:00,OYA_1128 01-2024.xlsx,12.4,92.6,4.03,65.2,0.42,6.03,93.6,NA,0
2024-01-03T03:40:00Z,03.01.24,03:40:00,OYA_1128 01-2024.xlsx,12.3,92.7,2.98,65.5,0.282,6.93,95.1,NA,0
2024-01-03T03:50:00Z,03.01.24,03:50:00,OYA_1128 01-2024.xlsx,12.2,93.1,2.28,88.7,0.547,12.6,96.9,NA,0
2024-01-03T04:00:00Z,03.01.24,04:00:00,OYA_1128 01-2024.xlsx,12.1,93.3,1,89.6,0.334,16.4,97.9,NA,0
2024-01-03T04:10:00Z,03.01.24,04:10:00,OYA_1128 01-2024.xlsx,12.1,93.5,1.53,83,0.295,18.8,99.2,NA,0
2024-01-03T04:20:00Z,03.01.24,04:20:00,OYA_1128 01-2024.xlsx,12,93.5,2.12,60.7,0.397,13.5,99.8,NA,0
2024-01-03T04:30:00Z,03.01.24,04:30:00,OYA_1128 01-2024.xlsx,12.1,93.9,2.01,76,0.668,9.76,0,NA,0
2024-01-03T04:40:00Z,03.01.24,04:40:00,OYA_1128 01-2024.xlsx,12.1,93.8,1.45,62,0.666,15.7,0,NA,0
2024-01-03T04:50:00Z,03.01.24,04:50:00,OYA_1128 01-2024.xlsx,12,93.8,2.22,50.8,0.545,12.9,0,NA,0
2024-01-03T05:00:00Z,03.01.24,05:00:00,OYA_1128 01-2024.xlsx,11.9,94.1,1.58,39.2,0.77,23.7,0,NA,0
2024-01-03T05:10:00Z,03.01.24,05:10:00,OYA_1128 01-2024.xlsx,11.8,94.5,1.52,52.5,0.41,12.5,0,NA,0
2024-01-03T05:20:00Z,03.01.24,05:20:00,OYA_1128 01-2024.xlsx,11.8,94.7,1.03,70.2,0.516,23.1,0,NA,0
2024-01-03T05:30:00Z,03.01.24,05:30:00,OYA_1128 01-2024.xlsx,11.7,94.9,1.48,48,0.549,20.9,0,NA,0
2024-01-03T05:40:00Z,03.01.24,05:40:00,OYA_1128 01-2024.xlsx,11.7,95,2.26,65.8,0.435,12.9,0,NA,0
2024-01-03T05:50:00Z,03.01.24,05:50:00,OYA_1128 01-2024.xlsx,11.9,95.3,3.31,63,0.571,12.6,0,NA,0
2024-01-03T06:00:00Z,03.01.24,06:00:00,OYA_1128 01-2024.xlsx,12.1,94.9,3.05,56.1,0.626,10.5,0,NA,0
2024-01-03T06:10:00Z,03.01.24,06:10:00,OYA_1128 01-2024.xlsx,12.1,94.6,3.13,59.4,0.536,8.27,0,NA,0
2024-01-03T06:20:00Z,03.01.24,06:20:00,OYA_1128 01-2024.xlsx,11.9,94.7,3.19,60.7,0.43,7.72,0,NA,0
2024-01-03T06:30:00Z,03.01.24,06:30:00,OYA_1128 01-2024.xlsx,12.1,95.3,3.74,63.2,0.366,7.58,0,NA,0
2024-01-03T06:40:00Z,03.01.24,06:40:00,OYA_1128 01-2024.xlsx,12.3,94.7,3.74,59.2,0.489,8.74,0,NA,0
2024-01-03T06:50:00Z,03.01.24,06:50:00,OYA_1128 01-2024.xlsx,12.5,93.9,3.55,65.5,0.452,7.72,0,NA,0
2024-01-03T07:00:00Z,03.01.24,07:00:00,OYA_1128 01-2024.xlsx,12.6,93.3,2.81,49.5,0.551,9.57,0,NA,0
2024-01-03T07:10:00Z,03.01.24,07:10:00,OYA_1128 01-2024.xlsx,12.7,91.9,2.74,61.7,0.706,11.3,0,NA,0
2024-01-03T07:20:00Z,03.01.24,07:20:00,OYA_1128 01-2024.xlsx,12.5,92.5,1.38,34.5,0.652,33.4,0,NA,0
2024-01-03T07:30:00Z,03.01.24,07:30:00,OYA_1128 01-2024.xlsx,12.8,93.2,3.61,50.5,0.697,10.6,0,NA,0
2024-01-03T07:40:00Z,03.01.24,07:40:00,OYA_1128 01-2024.xlsx,13.2,91.9,3.37,51.8,0.579,9.84,0,NA,0
2024-01-03T07:50:00Z,03.01.24,07:50:00,OYA_1128 01-2024.xlsx,13.1,91.4,1.74,48.5,0.611,17.9,0,NA,0
2024-01-03T08:00:00Z,03.01.24,08:00:00,OYA_1128 01-2024.xlsx,12.6,91.8,1.07,37.2,0.346,17.2,0,NA,0
2024-01-03T08:10:00Z,03.01.24,08:10:00,OYA_1128 01-2024.xlsx,12.5,92.9,1.79,40.4,0.237,7.26,0,NA,0
2024-01-03T08:20:00Z,03.01.24,08:20:00,OYA_1128 01-2024.xlsx,12.8,92.8,2.47,26.4,0.346,7,0,NA,0
2024-01-03T08:30:00Z,03.01.24,08:30:00,OYA_1128 01-2024.xlsx,12.9,92.8,2.31,28.5,0.59,8.19,0,NA,0
2024-01-03T08:40:00Z,03.01.24,08:40:00,OYA_1128 01-2024.xlsx,13,92.5,1.44,52.4,0.692,20.8,0,NA,0
2024-01-03T08:50:00Z,03.01.24,08:50:00,OYA_1128 01-2024.xlsx,13,92.9,3.01,69,0.509,8.05,0,NA,0
2024-01-03T09:00:00Z,03.01.24,09:00:00,OYA_1128 01-2024.xlsx,13,91.8,1.24,41.7,0.739,17.9,0,NA,0
2024-01-03T09:10:00Z,03.01.24,09:10:00,OYA_1128 01-2024.xlsx,12.7,92.8,1.99,44.5,0.445,12.4,0,NA,0
2024-01-03T09:20:00Z,03.01.24,09:20:00,OYA_1128 01-2024.xlsx,12.8,92.9,1.78,35.3,0.362,15.2,0,NA,0
2024-01-03T09:30:00Z,03.01.24,09:30:00,OYA_1128 01-2024.xlsx,12.8,93.3,2.54,41.2,0.439,13.3,0,NA,0
2024-01-03T09:40:00Z,03.01.24,09:40:00,OYA_1128 01-2024.xlsx,13.2,93.5,3.12,49.6,0.539,9.8,0,NA,0
2024-01-03T09:50:00Z,03.01.24,09:50:00,OYA_1128 01-2024.xlsx,13.5,92.5,2.02,50.9,0.452,12.5,0,NA,0
2024-01-03T10:00:00Z,03.01.24,10:00:00,OYA_1128 01-2024.xlsx,13.7,92.1,2.62,56.2,0.386,10.5,0,NA,0
2024-01-03T10:10:00Z,03.01.24,10:10:00,OYA_1128 01-2024.xlsx,13.7,91.5,3.29,47.1,0.386,7.23,0,NA,0
2024-01-03T10:20:00Z,03.01.24,10:20:00,OYA_1128 01-2024.xlsx,13.8,91.5,3.94,59.1,0.495,7.63,0,NA,0
2024-01-03T10:30:00Z,03.01.24,10:30:00,OYA_1128 01-2024.xlsx,13.9,91.1,4.14,56.6,0.466,7.54,0,NA,0
2024-01-03T10:40:00Z,03.01.24,10:40:00,OYA_1128 01-2024.xlsx,14.1,91.1,3.6,59.9,0.493,8.03,0,NA,0
2024-01-03T10:50:00Z,03.01.24,10:50:00,OYA_1128 01-2024.xlsx,14.2,90.6,3.34,47.2,0.384,7.94,0,NA,0
2024-01-03T11:00:00Z,03.01.24,11:00:00,OYA_1128 01-2024.xlsx,14.6,89.6,3.75,43.7,0.483,4.87,0,NA,0
2024-01-03T11:10:00Z,03.01.24,11:10:00,OYA_1128 01-2024.xlsx,15.2,88.6,3.21,54.8,0.569,9.64,0,NA,0
2024-01-03T11:20:00Z,03.01.24,11:20:00,OYA_1128 01-2024.xlsx,16.3,84.2,2.89,62.9,0.73,15.1,0,NA,0
2024-01-03T11:30:00Z,03.01.24,11:30:00,OYA_1128 01-2024.xlsx,17.8,76.7,2,36.4,0.374,7.89,0,NA,0
2024-01-03T11:40:00Z,03.01.24,11:40:00,OYA_1128 01-2024.xlsx,18.7,69.1,2.22,55.7,0.543,13,0,NA,0
2024-01-03T11:50:00Z,03.01.24,11:50:00,OYA_1128 01-2024.xlsx,18.7,68.8,4.24,77.7,0.82,6.27,0,NA,0
2024-01-03T12:00:00Z,03.01.24,12:00:00,OYA_1128 01-2024.xlsx,18.8,67.8,2.35,35.2,0.547,25.5,0,NA,0
2024-01-03T12:10:00Z,03.01.24,12:10:00,OYA_1128 01-2024.xlsx,19.9,63.3,2.33,54.8,0.641,19.1,97.8,NA,0
2024-01-03T12:20:00Z,03.01.24,12:20:00,OYA_1128 01-2024.xlsx,20,62.6,2.27,67.5,0.431,14.4,82.1,NA,0
2024-01-03T12:30:00Z,03.01.24,12:30:00,OYA_1128 01-2024.xlsx,20.4,60.6,1.63,160,0.556,52.7,25.9,NA,0
2024-01-03T12:40:00Z,03.01.24,12:40:00,OYA_1128 01-2024.xlsx,20.5,61.8,2.26,211,0.475,18.9,2.19,NA,0
2024-01-03T12:50:00Z,03.01.24,12:50:00,OYA_1128 01-2024.xlsx,20.3,62.4,2.35,233,0.611,28.9,0.119,NA,0
2024-01-03T13:00:00Z,03.01.24,13:00:00,OYA_1128 01-2024.xlsx,19.8,64,2.86,257,0.453,16.6,0,NA,0
2024-01-03T13:10:00Z,03.01.24,13:10:00,OYA_1128 01-2024.xlsx,19.4,65.4,2.53,252,0.583,18.2,0,NA,0
2024-01-03T13:20:00Z,03.01.24,13:20:00,OYA_1128 01-2024.xlsx,19.4,64.7,2.55,253,0.661,15.3,0,NA,0
2024-01-03T13:30:00Z,03.01.24,13:30:00,OYA_1128 01-2024.xlsx,19.5,63.7,2.46,237,0.592,20,0,NA,0
