datetime,date,time,archivo_origen,luft_temperatur_c,luft_feuchte_percent,wind_geschwindigkeit_m_s,wind_richtung,wind_geschwindigkeit_standardabweichung_m_s,wind_richtung_standardabweichung,umwelt_blatt_feuchte_percent,niederschlag_nebelwasser_ml,niederschlag_nebelwasser_mm
2024-10-25T01:10:00Z,25.10.24,01:10:00,OYA_1193 10_2024.xlsx,14.9,12.4,1.28,237,0.55,15.8,1.49,0,NA
2024-10-25T01:20:00Z,25.10.24,01:20:00,OYA_1193 10_2024.xlsx,14.8,12.5,0.474,239,0.109,31.5,1.53,0,NA
2024-10-25T01:30:00Z,25.10.24,01:30:00,OYA_1193 10_2024.xlsx,14.8,12.5,0.411,35.9,0.114,83.1,1.58,0,NA
2024-10-25T01:40:00Z,25.10.24,01:40:00,OYA_1193 10_2024.xlsx,14.8,11.9,2.11,70.6,0.526,11.2,1.61,0,NA
2024-10-25T01:50:00Z,25.10.24,01:50:00,OYA_1193 10_2024.xlsx,15.2,12.1,2.87,69.9,0.221,6.03,1.59,0,NA
2024-10-25T02:00:00Z,25.10.24,02:00:00,OYA_1193 10_2024.xlsx,15.2,15.3,2.57,69.3,0.23,9.66,1.54,0,NA
2024-10-25T02:10:00Z,25.10.24,02:10:00,OYA_1193 10_2024.xlsx,15.7,22.6,2.32,90,0.214,8.48,1.51,0,NA
2024-10-25T02:20:00Z,25.10.24,02:20:00,OYA_1193 10_2024.xlsx,16.1,22.4,2.28,73.4,0.2,13.2,1.48,0,NA
2024-10-25T02:30:00Z,25.10.24,02:30:00,OYA_1193 10_2024.xlsx,15.7,21.8,2.24,74.8,0.19,7.44,1.48,0,NA
2024-10-25T02:40:00Z,25.10.24,02:40:00,OYA_1193 10_2024.xlsx,15.8,18.8,2.63,78.4,0.265,9.08,1.47,0,NA
2024-10-25T02:50:00Z,25.10.24,02:50:00,OYA_1193 10_2024.xlsx,15.8,17.3,2.85,94.5,0.232,11.7,1.45,0,NA
2024-10-25T03:00:00Z,25.10.24,03:00:00,OYA_1193 10_2024.xlsx,15.9,16.8,2.95,113,0.143,6.49,1.44,0,NA
2024-10-25T03:10:00Z,25.10.24,03:10:00,OYA_1193 10_2024.xlsx,15.9,13.6,2.2,125,0.336,4.59,1.45,0,NA
2024-10-25T03:20:00Z,25.10.24,03:20:00,OYA_1193 10_2024.xlsx,16.6,10.9,1.71,24.8,0.45,63.5,1.47,0,NA
2024-10-25T03:30:00Z,25.10.24,03:30:00,OYA_1193 10_2024.xlsx,16,11.2,1.2,45.1,0.223,26.8,1.5,0,NA
2024-10-25T03:40:00Z,25.10.24,03:40:00,OYA_1193 10_2024.xlsx,16.9,8.87,0.703,116,0.178,28.6,1.5,0,NA
2024-10-25T03:50:00Z,25.10.24,03:50:00,OYA_1193 10_2024.xlsx,17.2,8.01,0.516,152,0.14,16.5,1.48,0,NA
2024-10-25T04:00:00Z,25.10.24,04:00:00,OYA_1193 10_2024.xlsx,16.6,8.07,0.354,160,0.028,0,1.49,0,NA
2024-10-25T04:10:00Z,25.10.24,04:10:00,OYA_1193 10_2024.xlsx,16,7.97,0.534,10.9,0.081,15.6,1.54,0,NA
2024-10-25T04:20:00Z,25.10.24,04:20:00,OYA_1193 10_2024.xlsx,15.8,7.5,1.31,359,0.278,7.32,1.59,0,NA
2024-10-25T04:30:00Z,25.10.24,04:30:00,OYA_1193 10_2024.xlsx,15.4,7.63,1.52,6.8,0.224,7.62,1.65,0,NA
2024-10-25T04:40:00Z,25.10.24,04:40:00,OYA_1193 10_2024.xlsx,16.2,7.88,1.19,44.5,0.325,14.3,1.67,0,NA
2024-10-25T04:50:00Z,25.10.24,04:50:00,OYA_1193 10_2024.xlsx,17.2,6.88,0.508,81,0.286,11.7,1.59,0,NA
2024-10-25T05:00:00Z,25.10.24,05:00:00,OYA_1193 10_2024.xlsx,16.4,7.37,2.29,71.5,0.323,7.23,1.54,0,NA
2024-10-25T05:10:00Z,25.10.24,05:10:00,OYA_1193 10_2024.xlsx,15.3,8.42,2.11,77.5,0.165,8.15,1.54,0,NA
2024-10-25T05:20:00Z,25.10.24,05:20:00,OYA_1193 10_2024.xlsx,16.1,8.66,1.68,104,0.77,10.4,1.56,0,NA
2024-10-25T05:30:00Z,25.10.24,05:30:00,OYA_1193 10_2024.xlsx,16.4,6.76,1.37,2.16,0.365,12.7,1.54,0,NA
2024-10-25T05:40:00Z,25.10.24,05:40:00,OYA_1193 10_2024.xlsx,16.2,4.86,1.39,55.2,0.436,54,1.58,0,NA
2024-10-25T05:50:00Z,25.10.24,05:50:00,OYA_1193 10_2024.xlsx,17,4.91,1.17,105,0.445,5.89,1.58,0,NA
2024-10-25T06:00:00Z,25.10.24,06:00:00,OYA_1193 10_2024.xlsx,17.7,4.6,1.13,83.1,0.622,16.9,1.53,0,NA
2024-10-25T06:10:00Z,25.10.24,06:10:00,OYA_1193 10_2024.xlsx,16.5,6.57,1.48,69.5,0.454,22.9,1.5,0,NA
2024-10-25T06:20:00Z,25.10.24,06:20:00,OYA_1193 10_2024.xlsx,15.6,6.68,0.721,47.5,0.277,56.6,1.56,0,NA
2024-10-25T06:30:00Z,25.10.24,06:30:00,OYA_1193 10_2024.xlsx,16,6.37,0.777,130,0.287,22.9,1.59,0,NA
2024-10-25T06:40:00Z,25.10.24,06:40:00,OYA_1193 10_2024.xlsx,16.2,5.92,0.484,164,0.103,13.2,1.6,0,NA
2024-10-25T06:50:00Z,25.10.24,06:50:00,OYA_1193 10_2024.xlsx,16,5.91,0.655,57.6,0.398,58.7,1.61,0,NA
2024-10-25T07:00:00Z,25.10.24,07:00:00,OYA_1193 10_2024.xlsx,15.3,4.76,1.26,0.608,0.197,6.97,1.65,0,NA
2024-10-25T07:10:00Z,25.10.24,07:10:00,OYA_1193 10_2024.xlsx,15.5,5.51,0.802,358,0.237,7.58,1.7,0,NA
2024-10-25T07:20:00Z,25.10.24,07:20:00,OYA_1193 10_2024.xlsx,15.8,5.35,1.36,0.66,0.114,6.38,1.73,0,NA
2024-10-25T07:30:00Z,25.10.24,07:30:00,OYA_1193 10_2024.xlsx,15.9,5.62,0.854,10.6,0.276,15.7,1.74,0,NA
2024-10-25T07:40:00Z,25.10.24,07:40:00,OYA_1193 10_2024.xlsx,16,4.4,0.578,43.7,0.205,30.2,1.74,0,NA
2024-10-25T07:50:00Z,25.10.24,07:50:00,OYA_1193 10_2024.xlsx,16.7,4.01,1.66,83.2,0.24,8.68,1.69,0,NA
2024-10-25T08:00:00Z,25.10.24,08:00:00,OYA_1193 10_2024.xlsx,16.3,4.75,2.17,73.3,0.2,5.5,1.63,0,NA
2024-10-25T08:10:00Z,25.10.24,08:10:00,OYA_1193 10_2024.xlsx,15.7,5.42,2.34,75.6,0.11,5.21,1.6,0,NA
2024-10-25T08:20:00Z,25.10.24,08:20:00,OYA_1193 10_2024.xlsx,15.7,5.25,1.81,93.2,0.632,37.1,1.6,0,NA
2024-10-25T08:30:00Z,25.10.24,08:30:00,OYA_1193 10_2024.xlsx,15.3,5.19,0.681,78.4,0.321,76.5,1.62,0,NA
2024-10-25T08:40:00Z,25.10.24,08:40:00,OYA_1193 10_2024.xlsx,16.1,4.49,0.937,116,0.195,10.5,1.64,0,NA
2024-10-25T08:50:00Z,25.10.24,08:50:00,OYA_1193 10_2024.xlsx,16.7,3.5,0.5,143,0.146,23.2,1.64,0,NA
2024-10-25T09:00:00Z,25.10.24,09:00:00,OYA_1193 10_2024.xlsx,16.3,3.16,0.494,91.6,0.077,49.3,1.62,0,NA
2024-10-25T09:10:00Z,25.10.24,09:10:00,OYA_1193 10_2024.xlsx,16.4,2.79,0.546,12.5,0.241,102,1.62,0,NA
2024-10-25T09:20:00Z,25.10.24,09:20:00,OYA_1193 10_2024.xlsx,16,2.83,0.822,11.1,0.288,14.7,1.63,0,NA
2024-10-25T09:30:00Z,25.10.24,09:30:00,OYA_1193 10_2024.xlsx,15.4,2.92,0.971,353,0.246,9.19,1.67,0,NA
2024-10-25T09:40:00Z,25.10.24,09:40:00,OYA_1193 10_2024.xlsx,15,3.14,1.3,358,0.125,6.81,1.73,0,NA
2024-10-25T09:50:00Z,25.10.24,09:50:00,OYA_1193 10_2024.xlsx,15.1,4.12,0.975,358,0.182,7.07,1.77,0,NA
2024-10-25T10:00:00Z,25.10.24,10:00:00,OYA_1193 10_2024.xlsx,15.5,5.08,0.921,356,0.219,7.13,1.78,0,NA
2024-10-25T10:10:00Z,25.10.24,10:10:00,OYA_1193 10_2024.xlsx,15.1,5.05,1.39,3.35,0.192,7.3,1.8,0,NA
2024-10-25T10:20:00Z,25.10.24,10:20:00,OYA_1193 10_2024.xlsx,15.1,5.74,1.23,11,0.298,6.38,1.8,0,NA
2024-10-25T10:30:00Z,25.10.24,10:30:00,OYA_1193 10_2024.xlsx,16,4.87,0.898,10.2,0.371,16.9,1.78,0,NA
2024-10-25T10:40:00Z,25.10.24,10:40:00,OYA_1193 10_2024.xlsx,16.4,2.81,1.37,8.42,0.188,7.5,1.72,0,NA
2024-10-25T10:50:00Z,25.10.24,10:50:00,OYA_1193 10_2024.xlsx,18.1,1.95,0.877,73.3,0.233,36.3,1.52,0,NA
2024-10-25T11:00:00Z,25.10.24,11:00:00,OYA_1193 10_2024.xlsx,19.5,1.77,0.709,34.8,0.282,41.3,1.26,0,NA
2024-10-25T11:10:00Z,25.10.24,11:10:00,OYA_1193 10_2024.xlsx,19.6,1.88,2.19,86.3,0.596,16,1.01,0,NA
2024-10-25T11:20:00Z,25.10.24,11:20:00,OYA_1193 10_2024.xlsx,19.4,2.13,2.55,104,0.199,6.85,0.822,0,NA
2024-10-25T11:30:00Z,25.10.24,11:30:00,OYA_1193 10_2024.xlsx,19.6,2.59,2.78,107,0.421,10.1,0.667,0,NA
2024-10-25T11:40:00Z,25.10.24,11:40:00,OYA_1193 10_2024.xlsx,19.8,3.31,2.54,92.9,0.328,9.36,0.549,0,NA
2024-10-25T11:50:00Z,25.10.24,11:50:00,OYA_1193 10_2024.xlsx,20.2,3.08,3.07,90.4,0.34,7.63,0.451,0,NA
2024-10-25T12:00:00Z,25.10.24,12:00:00,OYA_1193 10_2024.xlsx,20.5,3.2,2.88,77.7,0.451,11.9,0.375,0,NA
2024-10-25T12:10:00Z,25.10.24,12:10:00,OYA_1193 10_2024.xlsx,21,2.66,3.02,78.3,0.412,12.3,0.298,0,NA
2024-10-25T12:20:00Z,25.10.24,12:20:00,OYA_1193 10_2024.xlsx,21.4,2.22,3.19,68,0.449,11.9,0.219,0,NA
2024-10-25T12:30:00Z,25.10.24,12:30:00,OYA_1193 10_2024.xlsx,21.5,2.77,2.91,71.1,0.554,13.4,0.151,0,NA
2024-10-25T12:40:00Z,25.10.24,12:40:00,OYA_1193 10_2024.xlsx,22.1,4.39,2.77,75.1,0.477,15.1,0.075,0,NA
2024-10-25T12:50:00Z,25.10.24,12:50:00,OYA_1193 10_2024.xlsx,22.6,4.98,2.43,80.9,0.427,18.2,0.005,0,NA
2024-10-25T13:00:00Z,25.10.24,13:00:00,OYA_1193 10_2024.xlsx,23.2,4.84,2.13,77.3,0.523,21.6,0,0,NA
2024-10-25T13:10:00Z,25.10.24,13:10:00,OYA_1193 10_2024.xlsx,23.9,4.67,2.25,87.9,0.487,20,0,0,NA
2024-10-25T13:20:00Z,25.10.24,13:20:00,OYA_1193 10_2024.xlsx,24.4,4.34,1.79,70.2,0.59,45.8,0,0,NA
2024-10-25T13:30:00Z,25.10.24,13:30:00,OYA_1193 10_2024.xlsx,25.4,4.43,1.73,3.71,0.552,31,0,0,NA
2024-10-25T13:40:00Z,25.10.24,13:40:00,OYA_1193 10_2024.xlsx,25.7,4.34,1.05,17.6,0.438,58.7,0,0,NA
2024-10-25T13:50:00Z,25.10.24,13:50:00,OYA_1193 10_2024.xlsx,27.2,4.04,0.973,15.7,0.473,77,0,0,NA
2024-10-25T14:00:00Z,25.10.24,14:00:00,OYA_1193 10_2024.xlsx,27.6,4.58,1.64,57.7,0.913,108,0,0,NA
2024-10-25T14:10:00Z,25.10.24,14:10:00,OYA_1193 10_2024.xlsx,25.8,12.5,2.97,232,0.502,20.6,0,0,NA
2024-10-25T14:20:00Z,25.10.24,14:20:00,OYA_1193 10_2024.xlsx,23.5,20.4,2.38,214,0.501,22.9,0,0,NA
2024-10-25T14:30:00Z,25.10.24,14:30:00,OYA_1193 10_2024.xlsx,23.1,18.8,1.95,226,0.48,21.9,0,0,NA
2024-10-25T14:40:00Z,25.10.24,14:40:00,OYA_1193 10_2024.xlsx,23.4,20.4,2.51,218,0.747,19.7,0,0,NA
2024-10-25T14:50:00Z,25.10.24,14:50:00,OYA_1193 10_2024.xlsx,22.7,26.7,2.6,216,0.503,19,0,0,NA
2024-10-25T15:00:00Z,25.10.24,15:00:00,OYA_1193 10_2024.xlsx,22.5,27.7,2.71,224,0.554,17.4,0,0,NA
2024-10-25T15:10:00Z,25.10.24,15:10:00,OYA_1193 10_2024.xlsx,22.5,26.3,2.19,216,0.493,18.6,0,0,NA
2024-10-25T15:20:00Z,25.10.24,15:20:00,OYA_1193 10_2024.xlsx,23.3,24,2.52,219,0.653,19.3,0,0,NA
2024-10-25T15:30:00Z,25.10.24,15:30:00,OYA_1193 10_2024.xlsx,23.2,26.8,3.59,224,0.578,16.2,0,0,NA
2024-10-25T15:40:00Z,25.10.24,15:40:00,OYA_1193 10_2024.xlsx,21.6,32.3,3.69,225,0.629,14.4,0,0,NA
2024-10-25T15:50:00Z,25.10.24,15:50:00,OYA_1193 10_2024.xlsx,20.6,35.8,3.7,225,0.638,13.1,0,0,NA
2024-10-25T16:00:00Z,25.10.24,16:00:00,OYA_1193 10_2024.xlsx,20.2,36.9,4.1,220,0.67,15.1,0,0,NA
2024-10-25T16:10:00Z,25.10.24,16:10:00,OYA_1193 10_2024.xlsx,19.5,39.6,4.68,220,0.876,15.7,0.001,0,NA
2024-10-25T16:20:00Z,25.10.24,16:20:00,OYA_1193 10_2024.xlsx,18.9,42.2,4.53,221,0.657,14.9,0.082,0,NA
2024-10-25T16:30:00Z,25.10.24,16:30:00,OYA_1193 10_2024.xlsx,18.9,42.7,4.54,221,0.819,16.5,0.172,0,NA
2024-10-25T16:40:00Z,25.10.24,16:40:00,OYA_1193 10_2024.xlsx,18.8,43.1,4.01,218,0.752,15,0.215,0,NA
2024-10-25T16:50:00Z,25.10.24,16:50:00,OYA_1193 10_2024.xlsx,19.2,42.1,4.41,221,0.719,13.9,0.22,0,NA
2024-10-25T17:00:00Z,25.10.24,17:00:00,OYA_1193 10_2024.xlsx,19.2,42.5,4.58,221,0.774,19.1,0.22,0,NA
2024-10-25T17:10:00Z,25.10.24,17:10:00,OYA_1193 10_2024.xlsx,19.3,41.6,4.16,214,0.749,17.3,0.203,0,NA
2024-10-25T17:20:00Z,25.10.24,17:20:00,OYA_1193 10_2024.xlsx,19.3,41.1,4.27,227,0.766,18.7,0.185,0,NA
2024-10-25T17:30:00Z,25.10.24,17:30:00,OYA_1193 10_2024.xlsx,19.5,41.2,4.45,226,0.797,15.7,0.158,0,NA
2024-10-25T17:40:00Z,25.10.24,17:40:00,OYA_1193 10_2024.xlsx,19.3,42,4.11,237,0.683,14.8,0.138,0,NA
2024-10-25T17:50:00Z,25.10.24,17:50:00,OYA_1193 10_2024.xlsx,19.7,40.8,4.33,237,0.697,14.4,0.099,0,NA
2024-10-25T18:00:00Z,25.10.24,18:00:00,OYA_1193 10_2024.xlsx,19.7,41,4.78,236,0.916,13.4,0.062,0,NA
2024-10-25T18:10:00Z,25.10.24,18:10:00,OYA_1193 10_2024.xlsx,19.2,43.4,5.07,229,0.754,16.9,0.068,0,NA
2024-10-25T18:20:00Z,25.10.24,18:20:00,OYA_1193 10_2024.xlsx,19.2,44.2,4.34,217,0.786,16.4,0.079,0,NA
2024-10-25T18:30:00Z,25.10.24,18:30:00,OYA_1193 10_2024.xlsx,19.4,43.4,4.19,222,0.716,15.8,0.05,0,NA
2024-10-25T18:40:00Z,25.10.24,18:40:00,OYA_1193 10_2024.xlsx,19.9,41.8,4.25,226,0.652,16.1,0.006,0,NA
2024-10-25T18:50:00Z,25.10.24,18:50:00,OYA_1193 10_2024.xlsx,20.1,41.3,4.73,222,0.75,14.5,0,0,NA
2024-10-25T19:00:00Z,25.10.24,19:00:00,OYA_1193 10_2024.xlsx,19.6,42.8,4.82,215,0.73,13.4,0,0,NA
2024-10-25T19:10:00Z,25.10.24,19:10:00,OYA_1193 10_2024.xlsx,19.3,44.3,4.96,215,0.876,12.8,0.001,0,NA
2024-10-25T19:20:00Z,25.10.24,19:20:00,OYA_1193 10_2024.xlsx,18.7,45.7,4.62,223,0.687,12.7,0.041,0,NA
2024-10-25T19:30:00Z,25.10.24,19:30:00,OYA_1193 10_2024.xlsx,18.4,46.1,3.97,223,0.71,14.2,0.09,0,NA
2024-10-25T19:40:00Z,25.10.24,19:40:00,OYA_1193 10_2024.xlsx,18.9,44.2,3.64,224,0.652,14.9,0.086,0,NA
2024-10-25T19:50:00Z,25.10.24,19:50:00,OYA_1193 10_2024.xlsx,19.5,41.6,3.79,235,0.542,17.5,0.05,0,NA
2024-10-25T20:00:00Z,25.10.24,20:00:00,OYA_1193 10_2024.xlsx,19.9,40,4.09,229,0.647,17.3,0.023,0,NA
2024-10-25T20:10:00Z,25.10.24,20:10:00,OYA_1193 10_2024.xlsx,19.9,40.6,4.13,242,0.519,12.2,0.025,0,NA
2024-10-25T20:20:00Z,25.10.24,20:20:00,OYA_1193 10_2024.xlsx,19.5,42.6,4.42,232,0.568,12.1,0.056,0,NA
2024-10-25T20:30:00Z,25.10.24,20:30:00,OYA_1193 10_2024.xlsx,19,45.3,4.98,231,0.751,14.4,0.115,0,NA
2024-10-25T20:40:00Z,25.10.24,20:40:00,OYA_1193 10_2024.xlsx,17.7,49.9,5.26,237,0.76,11.8,0.235,0,NA
2024-10-25T20:50:00Z,25.10.24,20:50:00,OYA_1193 10_2024.xlsx,16.7,53.2,4.99,234,0.669,11.9,0.389,0,NA
2024-10-25T21:00:00Z,25.10.24,21:00:00,OYA_1193 10_2024.xlsx,16.4,55.3,4.85,229,0.698,14.4,0.508,0,NA
2024-10-25T21:10:00Z,25.10.24,21:10:00,OYA_1193 10_2024.xlsx,16.2,56.2,4.49,226,0.684,13.7,0.59,0,NA
2024-10-25T21:20:00Z,25.10.24,21:20:00,OYA_1193 10_2024.xlsx,15.9,57.5,4.6,230,0.618,13.2,0.653,0,NA
2024-10-25T21:30:00Z,25.10.24,21:30:00,OYA_1193 10_2024.xlsx,16,58,3.68,229,0.563,14.1,0.71,0,NA
2024-10-25T21:40:00Z,25.10.24,21:40:00,OYA_1193 10_2024.xlsx,16,57.7,3.64,228,0.53,12.1,0.736,0,NA
2024-10-25T21:50:00Z,25.10.24,21:50:00,OYA_1193 10_2024.xlsx,16,58.4,3.44,226,0.55,11.6,0.769,0,NA
2024-10-25T22:00:00Z,25.10.24,22:00:00,OYA_1193 10_2024.xlsx,15.6,59.7,3.43,228,0.539,14.2,0.821,0,NA
2024-10-25T22:10:00Z,25.10.24,22:10:00,OYA_1193 10_2024.xlsx,14.7,61.6,3.84,230,0.555,9.76,0.922,0,NA
2024-10-25T22:20:00Z,25.10.24,22:20:00,OYA_1193 10_2024.xlsx,13.9,65,3.39,233,0.524,11.1,1.07,0,NA
2024-10-25T22:30:00Z,25.10.24,22:30:00,OYA_1193 10_2024.xlsx,13.3,67.6,3.39,227,0.468,12.1,1.24,0,NA
2024-10-25T22:40:00Z,25.10.24,22:40:00,OYA_1193 10_2024.xlsx,12.4,71.2,2.55,225,0.611,11.8,1.49,0,NA
2024-10-25T22:50:00Z,25.10.24,22:50:00,OYA_1193 10_2024.xlsx,12.1,74.3,1.68,214,0.318,12.3,1.86,0,NA
2024-10-25T23:00:00Z,25.10.24,23:00:00,OYA_1193 10_2024.xlsx,12.4,73.3,1.73,235,0.326,13.4,2.21,0,NA
2024-10-25T23:10:00Z,25.10.24,23:10:00,OYA_1193 10_2024.xlsx,12.1,73,1.99,227,0.373,11.5,3.34,0,NA
2024-10-25T23:20:00Z,25.10.24,23:20:00,OYA_1193 10_2024.xlsx,11.4,75.9,1.67,209,0.418,13.7,5.72,0,NA
2024-10-25T23:30:00Z,25.10.24,23:30:00,OYA_1193 10_2024.xlsx,10.9,78.3,0.738,160,0.321,67,9.04,0,NA
2024-10-25T23:40:00Z,25.10.24,23:40:00,OYA_1193 10_2024.xlsx,11.4,74.7,0.588,326,0.2,68.7,8.92,0,NA
2024-10-25T23:50:00Z,25.10.24,23:50:00,OYA_1193 10_2024.xlsx,13.4,52,0.546,196,0.164,51,6.82,0,NA
2024-10-26T00:00:00Z,26.10.24,00:00:00,OYA_1193 10_2024.xlsx,14.8,32.3,0.951,218,0.165,12.4,3.92,0,NA
2024-10-26T00:10:00Z,26.10.24,00:10:00,OYA_1193 10_2024.xlsx,15.4,24.2,0.919,215,0.193,13.3,2.42,0,NA
2024-10-26T00:20:00Z,26.10.24,00:20:00,OYA_1193 10_2024.xlsx,14.4,38.9,0.899,160,0.252,40.1,2.13,0,NA
2024-10-26T00:30:00Z,26.10.24,00:30:00,OYA_1193 10_2024.xlsx,12.6,45,1.6,49.9,0.506,12.4,2.24,0,NA
2024-10-26T00:40:00Z,26.10.24,00:40:00,OYA_1193 10_2024.xlsx,12.9,46.7,2.15,53.3,0.569,9.8,2.38,0,NA
2024-10-26T00:50:00Z,26.10.24,00:50:00,OYA_1193 10_2024.xlsx,13.8,33.5,1.18,72.3,0.267,12.9,2.25,0,NA
2024-10-26T01:00:00Z,26.10.24,01:00:00,OYA_1193 10_2024.xlsx,14.2,24.2,0.578,38.1,0.259,47.9,2.08,0,NA
2024-10-26T01:10:00Z,26.10.24,01:10:00,OYA_1193 10_2024.xlsx,14.6,20.2,1.15,360,0.136,7.19,1.94,0,NA
2024-10-26T01:20:00Z,26.10.24,01:20:00,OYA_1193 10_2024.xlsx,15.1,12,1.27,21.7,0.524,14.8,1.82,0,NA
2024-10-26T01:30:00Z,26.10.24,01:30:00,OYA_1193 10_2024.xlsx,15.3,19.6,2.37,47,0.335,11.9,1.75,0,NA
2024-10-26T01:40:00Z,26.10.24,01:40:00,OYA_1193 10_2024.xlsx,13.7,41.1,3.11,48.7,0.439,12.5,1.77,0,NA
2024-10-26T01:50:00Z,26.10.24,01:50:00,OYA_1193 10_2024.xlsx,13,47.1,3.51,43,0.286,8.24,1.87,0,NA
2024-10-26T02:00:00Z,26.10.24,02:00:00,OYA_1193 10_2024.xlsx,12.5,49.3,3.44,45.5,0.361,10.4,1.97,0,NA
2024-10-26T02:10:00Z,26.10.24,02:10:00,OYA_1193 10_2024.xlsx,12.8,46.5,3.71,50.8,0.314,8.84,2.02,0,NA
2024-10-26T02:20:00Z,26.10.24,02:20:00,OYA_1193 10_2024.xlsx,12.8,44,3.49,42.9,0.246,9.83,2.02,0,NA
2024-10-26T02:30:00Z,26.10.24,02:30:00,OYA_1193 10_2024.xlsx,13.5,36.7,3.21,37.6,0.195,6.82,1.94,0,NA
2024-10-26T02:40:00Z,26.10.24,02:40:00,OYA_1193 10_2024.xlsx,14,31,3.14,53.4,0.269,7.91,1.82,0,NA
2024-10-26T02:50:00Z,26.10.24,02:50:00,OYA_1193 10_2024.xlsx,15.3,17.3,2.6,54.2,0.215,7.53,1.67,0,NA
2024-10-26T03:00:00Z,26.10.24,03:00:00,OYA_1193 10_2024.xlsx,16.2,11.4,2.85,63.5,0.154,6.54,1.52,0,NA
2024-10-26T03:10:00Z,26.10.24,03:10:00,OYA_1193 10_2024.xlsx,16.3,10.7,2.68,64.1,0.168,8.36,1.43,0,NA
2024-10-26T03:20:00Z,26.10.24,03:20:00,OYA_1193 10_2024.xlsx,16.2,10.9,2.56,63.7,0.172,9.16,1.39,0,NA
2024-10-26T03:30:00Z,26.10.24,03:30:00,OYA_1193 10_2024.xlsx,16.2,9.32,2.6,56.3,0.168,6.68,1.39,0,NA
2024-10-26T03:40:00Z,26.10.24,03:40:00,OYA_1193 10_2024.xlsx,16.4,7.83,2.19,62.3,0.124,9.1,1.39,0,NA
2024-10-26T03:50:00Z,26.10.24,03:50:00,OYA_1193 10_2024.xlsx,16.1,9.2,2.24,95.3,0.333,7.2,1.4,0,NA
2024-10-26T04:00:00Z,26.10.24,04:00:00,OYA_1193 10_2024.xlsx,17,8.6,2.28,100,0.218,2.8,1.42,0,NA
2024-10-26T04:10:00Z,26.10.24,04:10:00,OYA_1193 10_2024.xlsx,17,7.72,0.958,51.4,0.475,58.6,1.42,0,NA
2024-10-26T04:20:00Z,26.10.24,04:20:00,OYA_1193 10_2024.xlsx,16.7,6.23,0.758,0.822,0.243,15.4,1.45,0,NA
2024-10-26T04:30:00Z,26.10.24,04:30:00,OYA_1193 10_2024.xlsx,16.4,3.65,1.24,4.16,0.302,10.4,1.49,0,NA
2024-10-26T04:40:00Z,26.10.24,04:40:00,OYA_1193 10_2024.xlsx,16.4,2.03,0.469,352,0.17,22.3,1.53,0,NA
2024-10-26T04:50:00Z,26.10.24,04:50:00,OYA_1193 10_2024.xlsx,16.4,2.71,0.526,149,0.154,28.8,1.55,0,NA
2024-10-26T05:00:00Z,26.10.24,05:00:00,OYA_1193 10_2024.xlsx,16.4,3.19,0.452,174,0.11,34.4,1.54,0,NA
2024-10-26T05:10:00Z,26.10.24,05:10:00,OYA_1193 10_2024.xlsx,16.3,3.4,0.539,137,0.114,11.5,1.54,0,NA
2024-10-26T05:20:00Z,26.10.24,05:20:00,OYA_1193 10_2024.xlsx,16.8,2.86,0.993,83.6,0.355,23.7,1.51,0,NA
2024-10-26T05:30:00Z,26.10.24,05:30:00,OYA_1193 10_2024.xlsx,17.5,1.3,0.615,68.9,0.313,14.8,1.44,0,NA
2024-10-26T05:40:00Z,26.10.24,05:40:00,OYA_1193 10_2024.xlsx,17.4,1.07,0.595,14.1,0.327,23.9,1.4,0,NA
2024-10-26T05:50:00Z,26.10.24,05:50:00,OYA_1193 10_2024.xlsx,16.9,1.41,1.35,356,0.324,11.7,1.41,0,NA
2024-10-26T06:00:00Z,26.10.24,06:00:00,OYA_1193 10_2024.xlsx,15.9,1.17,1.21,354,0.338,18.1,1.47,0,NA
2024-10-26T06:10:00Z,26.10.24,06:10:00,OYA_1193 10_2024.xlsx,16.2,1.23,0.438,314,0.124,22.1,1.51,0,NA
2024-10-26T06:20:00Z,26.10.24,06:20:00,OYA_1193 10_2024.xlsx,16.2,1.08,0.399,238,0.056,51.5,1.55,0,NA
2024-10-26T06:30:00Z,26.10.24,06:30:00,OYA_1193 10_2024.xlsx,16,1.12,0.346,197,0.018,0,1.57,0,NA
2024-10-26T06:40:00Z,26.10.24,06:40:00,OYA_1193 10_2024.xlsx,15.6,1.97,0.352,110,0.026,0,1.6,0,NA
2024-10-26T06:50:00Z,26.10.24,06:50:00,OYA_1193 10_2024.xlsx,15.9,2.43,0.521,19.6,0.214,79.3,1.58,0,NA
2024-10-26T07:00:00Z,26.10.24,07:00:00,OYA_1193 10_2024.xlsx,16.7,1.43,0.93,78.7,0.212,16.5,1.56,0,NA
2024-10-26T07:10:00Z,26.10.24,07:10:00,OYA_1193 10_2024.xlsx,17.6,0.565,0.817,85.3,0.303,17.2,1.48,0,NA
2024-10-26T07:20:00Z,26.10.24,07:20:00,OYA_1193 10_2024.xlsx,17.2,0.838,1.19,78.1,0.549,13.1,1.43,0,NA
2024-10-26T07:30:00Z,26.10.24,07:30:00,OYA_1193 10_2024.xlsx,17.3,0.917,0.655,101,0.173,17.7,1.42,0,NA
2024-10-26T07:40:00Z,26.10.24,07:40:00,OYA_1193 10_2024.xlsx,17.3,0.649,0.517,91.5,0.15,55.6,1.4,0,NA
